Customer ID,first_purchase,last_purchase,num_invoices,total_quantity,monetary,distinct_products,recency_days,frequency,avg_basket_value,avg_qty_per_invoice,kmeans_cluster,agg_cluster,dbscan_cluster,kmeans_label
15083,2011-03-28 12:18:00,2011-03-28 12:18:00,1,38,88.2,5,257,1,88.2,38.0,0,3,0,Cluster 0
15084,2010-03-04 10:45:00,2010-11-25 11:58:00,2,600,965.2,31,380,2,482.6,300.0,3,2,0,Cluster 3
15085,2009-12-10 11:47:00,2009-12-10 11:47:00,1,169,347.54,9,730,1,347.54,169.0,0,1,0,Cluster 0
15086,2010-03-24 13:56:00,2010-05-24 12:27:00,2,95,218.53,10,565,2,109.265,47.5,0,3,0,Cluster 0
15087,2011-03-03 10:34:00,2011-03-03 10:34:00,1,470,306.94,15,282,1,306.94,470.0,3,2,0,Cluster 3
15088,2011-10-03 14:05:00,2011-11-18 13:14:00,2,460,1160.07,53,21,2,580.035,230.0,2,1,0,Cluster 2
15089,2011-08-03 14:14:00,2011-11-29 16:31:00,6,1359,2420.84,139,10,6,403.47333333333336,226.5,1,0,0,Cluster 1
15090,2011-02-04 14:03:00,2011-02-04 14:03:00,1,208,381.32,23,308,1,381.32,208.0,2,1,0,Cluster 2
15091,2010-02-03 11:46:00,2011-10-03 12:47:00,3,582,1046.6100000000001,55,68,3,348.87000000000006,194.0,2,1,0,Cluster 2
15092,2010-09-03 12:33:00,2011-05-08 14:10:00,3,230,776.46,39,215,3,258.82,76.66666666666667,2,1,0,Cluster 2
15093,2009-12-08 12:46:00,2011-11-21 13:09:00,23,10778,13702.38,104,18,23,595.7556521739131,468.60869565217394,1,0,-1,Cluster 1
15094,2010-03-05 12:56:00,2010-09-02 16:55:00,2,28,83.0,4,463,2,41.5,14.0,0,3,0,Cluster 0
15095,2010-01-21 09:37:00,2011-08-28 12:01:00,10,2233,3141.64,90,104,10,314.164,223.3,2,0,0,Cluster 2
15096,2011-10-28 10:27:00,2011-10-28 10:27:00,1,120,219.39000000000001,11,43,1,219.39000000000001,120.0,0,3,0,Cluster 0
15097,2010-05-05 14:22:00,2011-12-05 14:03:00,3,424,908.35,59,4,3,302.78333333333336,141.33333333333334,2,1,0,Cluster 2
15098,2011-06-10 15:22:00,2011-06-10 15:33:00,3,121,39916.5,1,182,3,13305.5,40.333333333333336,2,1,-1,Cluster 2
15099,2011-09-16 13:13:00,2011-09-16 13:13:00,1,343,410.48,23,84,1,410.48,343.0,3,2,0,Cluster 3
15100,2010-01-07 14:33:00,2011-01-10 10:35:00,7,270,2193.8999999999996,11,334,7,313.41428571428565,38.57142857142857,2,1,-1,Cluster 2
15101,2010-04-28 15:00:00,2011-12-01 10:18:00,6,676,1477.94,52,9,6,246.32333333333335,112.66666666666667,2,1,0,Cluster 2
15102,2010-06-11 10:16:00,2010-06-27 12:16:00,2,339,554.67,26,531,2,277.335,169.5,0,1,0,Cluster 0
15103,2011-09-14 13:54:00,2011-11-08 14:53:00,2,329,703.36,35,31,2,351.68,164.5,2,1,0,Cluster 2
15104,2011-03-02 14:16:00,2011-05-27 12:29:00,2,635,993.54,66,197,2,496.77,317.5,3,1,0,Cluster 3
15105,2010-03-23 12:18:00,2011-11-21 16:54:00,9,1747,3094.91,129,18,9,343.87888888888887,194.11111111111111,1,0,0,Cluster 1
15106,2011-03-15 12:52:00,2011-11-22 09:16:00,5,1181,1422.52,90,18,5,284.504,236.2,2,1,0,Cluster 2
15107,2010-09-14 10:47:00,2011-02-01 14:46:00,9,330,824.35,32,311,9,91.59444444444445,36.666666666666664,0,3,0,Cluster 0
15108,2011-04-26 10:54:00,2011-07-21 10:24:00,4,499,1300.25,50,142,4,325.0625,124.75,2,0,0,Cluster 2
15109,2009-12-04 12:33:00,2011-04-08 09:58:00,3,258,983.1,46,246,3,327.7,86.0,2,1,0,Cluster 2
15110,2010-08-11 15:49:00,2011-11-16 11:16:00,6,337,1505.8500000000001,23,24,6,250.97500000000002,56.166666666666664,2,1,0,Cluster 2
15111,2010-04-26 13:12:00,2011-11-10 16:58:00,5,1058,2442.37,109,29,5,488.474,211.6,2,0,0,Cluster 2
15112,2010-04-07 14:17:00,2010-04-07 14:17:00,1,72,209.4,7,611,1,209.4,72.0,0,3,0,Cluster 0
15113,2011-10-16 15:27:00,2011-11-30 08:23:00,3,2344,3509.43,77,10,3,1169.81,781.3333333333334,3,2,0,Cluster 3
15114,2010-10-14 16:44:00,2011-11-09 15:05:00,12,3532,3400.12,151,30,12,283.3433333333333,294.3333333333333,1,0,0,Cluster 1
15115,2009-12-07 11:20:00,2011-11-21 14:59:00,2,245,531.85,35,18,2,265.925,122.5,2,1,0,Cluster 2
15116,2011-05-19 08:50:00,2011-11-22 12:25:00,4,648,1352.75,37,18,4,338.1875,162.0,2,1,0,Cluster 2
15117,2010-03-15 13:39:00,2011-11-25 08:12:00,8,3093,2485.9700000000003,89,15,8,310.74625000000003,386.625,3,0,0,Cluster 3
15118,2011-07-28 14:54:00,2011-07-28 14:54:00,1,1440,244.8,1,134,1,244.8,1440.0,3,2,0,Cluster 3
15119,2011-04-08 09:08:00,2011-04-08 09:08:00,1,88,266.4,14,246,1,266.4,88.0,0,3,0,Cluster 0
15120,2011-07-29 09:48:00,2011-07-29 09:48:00,1,296,358.82,21,134,1,358.82,296.0,2,2,0,Cluster 2
15121,2011-02-24 12:41:00,2011-10-20 14:51:00,2,199,457.72,28,50,2,228.86,99.5,2,1,0,Cluster 2
15122,2010-03-30 14:05:00,2011-08-17 16:48:00,11,2033,4487.27,155,114,11,407.9336363636364,184.8181818181818,1,0,0,Cluster 1
15123,2010-03-16 09:49:00,2011-12-02 13:12:00,5,2524,4656.17,149,7,5,931.234,504.8,3,0,0,Cluster 3
15124,2010-02-26 10:49:00,2011-11-17 10:09:00,4,462,450.82,30,23,4,112.705,115.5,2,1,0,Cluster 2
15125,2010-03-31 13:29:00,2011-11-14 13:57:00,24,8433,17024.87,151,25,24,709.3695833333333,351.375,1,0,0,Cluster 1
15126,2010-01-21 17:09:00,2010-06-21 12:31:00,2,273,449.49,25,537,2,224.745,136.5,0,3,0,Cluster 0
15127,2010-07-08 10:07:00,2011-10-05 10:30:00,2,464,711.5,27,66,2,355.75,232.0,2,1,0,Cluster 2
15128,2010-10-05 16:46:00,2011-10-10 13:54:00,5,1583,1783.68,87,60,5,356.736,316.6,3,0,0,Cluster 3
15129,2010-04-08 17:15:00,2011-10-20 14:40:00,23,4002,6860.18,86,50,23,298.2686956521739,174.0,1,0,0,Cluster 1
15130,2011-06-23 10:15:00,2011-06-23 10:15:00,1,197,330.11,22,170,1,330.11,197.0,2,1,0,Cluster 2
15131,2010-11-10 12:07:00,2010-11-10 12:07:00,1,88,80.28,7,395,1,80.28,88.0,0,3,0,Cluster 0
15132,2011-03-22 12:02:00,2011-11-21 17:10:00,5,679,977.9300000000001,49,18,5,195.586,135.8,2,1,0,Cluster 2
15133,2010-07-07 12:31:00,2011-08-04 10:44:00,5,960,1806.9,45,128,5,361.38,192.0,2,1,0,Cluster 2
15134,2010-10-13 12:44:00,2011-11-25 08:55:00,10,1057,1596.29,47,15,10,159.629,105.7,2,0,0,Cluster 2
15135,2010-06-01 13:33:00,2011-04-14 19:16:00,2,84,305.68,17,239,2,152.84,42.0,0,3,0,Cluster 0
15136,2011-09-04 16:05:00,2011-12-07 12:26:00,4,776,1286.7,61,3,4,321.675,194.0,2,1,0,Cluster 2
15137,2010-01-28 15:45:00,2010-07-07 09:41:00,2,596,823.4,34,521,2,411.7,298.0,3,2,0,Cluster 3
15138,2010-11-11 09:16:00,2010-11-11 09:16:00,1,300,502.52,31,394,1,502.52,300.0,3,2,0,Cluster 3
15139,2011-01-07 12:44:00,2011-04-14 11:39:00,2,208,178.96,13,240,2,89.48,104.0,0,3,0,Cluster 0
15140,2010-09-23 13:07:00,2011-10-18 14:07:00,8,2010,3243.69,103,52,8,405.46125,251.25,1,0,0,Cluster 1
15141,2010-03-28 15:58:00,2010-09-08 11:33:00,7,1197,1388.47,44,458,7,198.35285714285715,171.0,2,0,0,Cluster 2
15142,2010-07-27 09:05:00,2011-10-24 12:51:00,6,2155,2619.92,115,46,6,436.65333333333336,359.1666666666667,3,0,0,Cluster 3
15143,2010-10-03 13:58:00,2011-04-28 12:03:00,2,320,563.63,27,226,2,281.815,160.0,2,1,0,Cluster 2
15144,2009-12-13 11:35:00,2011-12-01 15:12:00,29,5251,12160.31,199,8,29,419.3210344827586,181.06896551724137,1,0,0,Cluster 1
15145,2011-04-05 15:20:00,2011-12-05 17:21:00,4,756,1194.73,54,4,4,298.6825,189.0,2,1,0,Cluster 2
15146,2011-02-21 13:07:00,2011-06-28 12:09:00,2,1473,1327.16,90,165,2,663.58,736.5,3,2,0,Cluster 3
15147,2011-04-13 15:57:00,2011-04-13 15:57:00,1,366,623.5,28,240,1,623.5,366.0,3,2,0,Cluster 3
15148,2011-11-29 08:21:00,2011-11-29 08:21:00,1,187,301.29,20,11,1,301.29,187.0,2,1,0,Cluster 2
15149,2010-02-28 11:13:00,2011-07-29 10:58:00,5,380,1554.6100000000001,62,134,5,310.922,76.0,2,1,0,Cluster 2
15150,2010-06-14 12:01:00,2011-11-22 12:52:00,13,6167,8977.94,495,17,13,690.6107692307693,474.38461538461536,1,0,0,Cluster 1
15151,2010-07-18 12:19:00,2010-10-12 16:37:00,2,795,2085.61,56,423,2,1042.805,397.5,3,2,0,Cluster 3
15152,2010-01-07 15:15:00,2011-11-30 12:32:00,14,2994,5263.83,214,10,14,375.98785714285714,213.85714285714286,1,0,0,Cluster 1
15153,2011-11-08 17:09:00,2011-11-08 17:09:00,1,198,329.25,22,31,1,329.25,198.0,2,1,0,Cluster 2
15154,2010-08-18 17:41:00,2011-09-25 16:05:00,3,333,1343.72,166,75,3,447.9066666666667,111.0,1,0,-1,Cluster 1
15155,2010-11-21 12:59:00,2010-11-21 12:59:00,1,192,383.96999999999997,24,383,1,383.96999999999997,192.0,2,1,0,Cluster 2
15156,2011-11-06 12:41:00,2011-12-08 18:22:00,3,597,961.49,51,1,3,320.49666666666667,199.0,2,1,0,Cluster 2
15157,2009-12-10 14:44:00,2011-12-06 11:28:00,5,3466,2654.11,152,4,5,530.822,693.2,3,0,0,Cluster 3
15158,2010-11-03 13:46:00,2011-10-25 13:53:00,2,219,606.02,11,45,2,303.01,109.5,2,1,0,Cluster 2
15159,2010-10-04 09:31:00,2011-12-08 12:05:00,34,13512,22116.73,413,2,34,650.4920588235294,397.4117647058824,1,0,0,Cluster 1
15160,2010-10-14 15:26:00,2010-12-17 14:15:00,4,307,589.27,17,357,4,147.3175,76.75,0,3,0,Cluster 0
15161,2010-11-16 16:08:00,2010-11-16 16:08:00,1,144,119.92,33,388,1,119.92,144.0,0,3,0,Cluster 0
15162,2009-12-08 13:14:00,2009-12-08 13:14:00,1,74,312.9,12,731,1,312.9,74.0,0,1,0,Cluster 0
15163,2011-05-31 15:22:00,2011-11-21 13:10:00,2,186,304.47,29,18,2,152.235,93.0,0,1,0,Cluster 0
15164,2010-01-18 13:34:00,2011-10-02 12:05:00,9,912,2028.1100000000001,243,69,9,225.34555555555556,101.33333333333333,1,0,0,Cluster 1
15165,2010-12-01 14:03:00,2010-12-01 14:03:00,1,160,487.75,27,373,1,487.75,160.0,2,1,0,Cluster 2
15166,2010-08-29 12:31:00,2010-08-29 12:31:00,1,140,167.16,12,468,1,167.16,140.0,0,3,0,Cluster 0
15167,2010-02-04 14:13:00,2011-01-23 12:41:00,5,863,1627.62,262,321,5,325.524,172.6,1,0,0,Cluster 1
15168,2011-11-14 11:26:00,2011-11-14 11:26:00,1,52,106.56,5,26,1,106.56,52.0,0,3,0,Cluster 0
15169,2009-12-13 11:16:00,2010-11-22 13:04:00,2,356,569.22,58,382,2,284.61,178.0,2,1,0,Cluster 2
15170,2010-10-29 10:34:00,2010-10-29 10:34:00,1,33,81.15,4,407,1,81.15,33.0,0,3,0,Cluster 0
15171,2011-01-12 15:36:00,2011-01-12 15:36:00,1,290,1289.5,5,331,1,1289.5,290.0,3,2,-1,Cluster 3
15172,2011-04-17 11:56:00,2011-12-01 11:51:00,5,1611,1624.05,106,9,5,324.81,322.2,3,0,0,Cluster 3
15173,2010-04-01 12:26:00,2010-11-24 10:21:00,7,840,1494.6,68,381,7,213.5142857142857,120.0,2,0,0,Cluster 2
15174,2010-10-25 09:40:00,2011-01-21 09:06:00,2,382,481.46,34,323,2,240.73,191.0,2,1,0,Cluster 2
15175,2011-09-29 11:31:00,2011-09-29 11:31:00,1,454,224.14,23,72,1,224.14,454.0,3,2,0,Cluster 3
15176,2010-02-10 10:36:00,2010-02-10 10:36:00,1,448,988.04,52,668,1,988.04,448.0,3,2,0,Cluster 3
15177,2010-10-10 12:48:00,2010-10-10 12:48:00,1,485,948.93,26,426,1,948.93,485.0,3,2,0,Cluster 3
15178,2011-03-24 15:12:00,2011-03-24 15:12:00,1,30,40.5,3,260,1,40.5,30.0,0,3,0,Cluster 0
15179,2009-12-03 12:27:00,2011-11-21 12:53:00,13,5416,7491.92,225,18,13,576.3015384615385,416.61538461538464,1,0,0,Cluster 1
15180,2010-04-29 15:27:00,2010-12-07 14:57:00,3,654,816.9300000000001,46,367,3,272.31,218.0,2,1,0,Cluster 2
15181,2009-12-08 19:02:00,2011-10-04 13:58:00,5,688,1200.2,15,66,5,240.04000000000002,137.6,2,1,0,Cluster 2
15182,2010-02-21 12:03:00,2011-07-08 13:37:00,11,1186,2998.952,78,154,11,272.632,107.81818181818181,2,1,0,Cluster 2
15183,2010-05-04 11:31:00,2010-06-10 10:43:00,3,297,639.93,33,548,3,213.30999999999997,99.0,0,3,0,Cluster 0
15184,2009-12-16 12:06:00,2011-11-10 13:41:00,4,462,685.39,72,29,4,171.3475,115.5,2,1,0,Cluster 2
15185,2011-09-30 14:06:00,2011-09-30 14:06:00,1,666,310.62,21,70,1,310.62,666.0,3,2,0,Cluster 3
15186,2010-01-12 10:14:00,2011-11-25 14:58:00,5,716,1403.2,29,14,5,280.64,143.2,2,1,0,Cluster 2
15187,2011-05-11 13:49:00,2011-12-08 11:56:00,16,1887,4777.18,61,2,16,298.57375,117.9375,2,0,0,Cluster 2
15188,2009-12-14 13:30:00,2009-12-14 13:30:00,1,233,310.43,23,725,1,310.43,233.0,0,1,0,Cluster 0
15189,2010-07-18 13:37:00,2011-12-08 13:22:00,46,6902,17524.38,90,1,46,380.96478260869566,150.04347826086956,1,0,0,Cluster 1
15190,2010-10-01 13:09:00,2010-10-01 13:09:00,1,790,834.4399999999999,40,434,1,834.4399999999999,790.0,3,2,0,Cluster 3
15191,2010-01-20 12:35:00,2010-09-02 15:37:00,3,287,588.05,33,463,3,196.01666666666665,95.66666666666667,0,3,0,Cluster 0
15192,2010-01-29 10:13:00,2011-08-12 11:41:00,5,1448,1666.39,56,120,5,333.278,289.6,2,0,0,Cluster 2
15193,2011-10-10 08:23:00,2011-10-10 08:23:00,1,144,499.32,19,61,1,499.32,144.0,2,1,0,Cluster 2
15194,2009-12-03 10:37:00,2011-12-06 15:10:00,28,8922,12021.53,274,3,28,429.34035714285716,318.64285714285717,1,0,0,Cluster 1
15195,2011-12-07 12:20:00,2011-12-07 12:20:00,1,1404,3861.0,1,3,1,3861.0,1404.0,3,2,0,Cluster 3
15196,2009-12-13 11:14:00,2010-10-03 10:50:00,2,130,313.7,34,433,2,156.85,65.0,0,3,0,Cluster 0
15197,2009-12-11 12:56:00,2011-11-29 10:00:00,6,1058,1877.51,44,11,6,312.91833333333335,176.33333333333334,2,1,0,Cluster 2
15198,2010-01-19 10:01:00,2011-09-08 14:42:00,5,327,571.35,28,92,5,114.27000000000001,65.4,0,1,0,Cluster 0
15199,2010-05-13 10:14:00,2011-10-11 15:12:00,10,894,3122.4,17,59,10,312.24,89.4,2,0,0,Cluster 2
15200,2010-08-02 09:38:00,2010-08-02 09:38:00,1,195,549.05,30,495,1,549.05,195.0,2,1,0,Cluster 2
15201,2010-04-07 14:50:00,2011-09-13 14:53:00,7,1660,1842.95,44,87,7,263.2785714285714,237.14285714285714,2,1,0,Cluster 2
15202,2010-10-15 12:39:00,2010-10-15 13:05:00,3,3,6001.49,1,420,3,2000.4966666666667,1.0,2,1,-1,Cluster 2
15203,2009-12-08 18:06:00,2011-11-14 08:16:00,15,4182,4400.18,150,26,15,293.3453333333334,278.8,1,0,0,Cluster 1
15204,2010-12-17 13:49:00,2010-12-17 13:49:00,1,258,316.58,9,357,1,316.58,258.0,0,1,0,Cluster 0
15205,2011-08-04 16:07:00,2011-09-15 19:36:00,2,378,653.24,37,85,2,326.62,189.0,2,1,0,Cluster 2
15206,2011-03-09 08:59:00,2011-11-29 13:41:00,4,162,420.29999999999995,3,10,4,105.07499999999999,40.5,0,1,0,Cluster 0
15207,2010-06-10 17:29:00,2010-10-19 13:29:00,3,428,683.9200000000001,19,416,3,227.97333333333336,142.66666666666666,0,1,0,Cluster 0
15208,2010-10-12 12:17:00,2011-12-08 17:24:00,6,356,970.52,27,1,6,161.75333333333333,59.333333333333336,2,1,0,Cluster 2
15209,2009-12-09 17:26:00,2009-12-09 17:26:00,1,94,178.98000000000002,13,730,1,178.98000000000002,94.0,0,3,0,Cluster 0
15210,2010-05-13 14:42:00,2011-04-28 16:11:00,3,841,1176.19,66,225,3,392.06333333333333,280.3333333333333,3,0,0,Cluster 3
15211,2010-12-09 16:08:00,2011-10-10 13:31:00,2,240,894.4100000000001,52,60,2,447.20500000000004,120.0,2,1,0,Cluster 2
15212,2010-11-28 10:45:00,2011-04-12 13:45:00,2,84,208.28,7,241,2,104.14,42.0,0,3,0,Cluster 0
15213,2011-01-14 11:05:00,2011-01-25 12:21:00,2,272,328.35,22,319,2,164.175,136.0,0,3,0,Cluster 0
15214,2011-04-11 09:46:00,2011-12-08 12:07:00,8,1254,1661.44,109,2,8,207.68,156.75,2,0,0,Cluster 2
15215,2010-04-06 11:21:00,2011-10-24 11:41:00,7,776,2422.43,85,47,7,346.06142857142856,110.85714285714286,2,0,0,Cluster 2
15216,2010-03-31 09:52:00,2011-09-13 11:41:00,2,217,486.09,24,88,2,243.045,108.5,2,1,0,Cluster 2
15217,2010-05-25 13:51:00,2010-05-25 13:51:00,1,190,426.24,28,563,1,426.24,190.0,0,1,0,Cluster 0
15218,2010-01-26 11:33:00,2011-11-29 11:48:00,22,6530,11468.83,139,11,22,521.3104545454545,296.8181818181818,1,0,0,Cluster 1
15219,2010-03-01 11:33:00,2011-06-16 16:57:00,2,271,685.45,26,176,2,342.725,135.5,2,1,0,Cluster 2
15220,2011-03-04 10:24:00,2011-10-19 12:39:00,6,1393,1778.96,110,52,6,296.49333333333334,232.16666666666666,2,0,0,Cluster 2
15221,2010-03-12 10:40:00,2010-12-08 13:08:00,4,244,2062.2000000000003,21,366,4,515.5500000000001,61.0,2,1,0,Cluster 2
15222,2009-12-16 13:49:00,2011-01-25 08:03:00,11,4458,3550.91,98,319,11,322.81,405.27272727272725,3,0,-1,Cluster 3
15223,2009-12-05 11:19:00,2011-04-28 11:31:00,5,385,1417.95,26,226,5,283.59000000000003,77.0,2,1,0,Cluster 2
15224,2010-01-15 16:14:00,2010-12-16 15:02:00,5,443,871.36,24,358,5,174.272,88.6,2,3,0,Cluster 2
15225,2011-04-19 14:51:00,2011-04-19 14:51:00,1,226,409.40000000000003,23,234,1,409.40000000000003,226.0,2,1,0,Cluster 2
15226,2011-02-02 11:41:00,2011-02-02 11:41:00,1,71,154.41,8,311,1,154.41,71.0,0,3,0,Cluster 0
15227,2010-03-16 08:23:00,2011-11-03 11:59:00,9,1217,2488.4900000000002,86,37,9,276.4988888888889,135.22222222222223,2,0,0,Cluster 2
15228,2010-07-28 10:21:00,2011-10-04 13:56:00,6,3375,5580.2699999999995,184,66,6,930.045,562.5,3,0,0,Cluster 3
15229,2010-05-02 13:50:00,2010-05-02 13:50:00,1,114,160.5,9,586,1,160.5,114.0,0,3,0,Cluster 0
15230,2011-04-13 11:04:00,2011-04-14 14:39:00,2,351,429.6,23,239,2,214.8,175.5,2,1,0,Cluster 2
15231,2010-03-28 15:12:00,2010-03-28 15:12:00,1,190,250.26,14,621,1,250.26,190.0,0,1,0,Cluster 0
15232,2011-07-22 12:21:00,2011-08-18 16:27:00,2,686,612.06,26,113,2,306.03,343.0,3,1,0,Cluster 3
15233,2010-11-03 13:36:00,2010-11-03 13:36:00,1,12,59.400000000000006,1,401,1,59.400000000000006,12.0,0,3,0,Cluster 0
15234,2011-03-08 08:53:00,2011-03-08 08:53:00,1,196,197.0,14,277,1,197.0,196.0,0,3,0,Cluster 0
15235,2010-11-16 12:48:00,2011-05-06 09:44:00,16,1676,2772.76,161,218,16,173.2975,104.75,1,0,0,Cluster 1
15236,2011-02-14 10:52:00,2011-02-14 10:52:00,1,269,321.05,15,299,1,321.05,269.0,2,1,0,Cluster 2
15237,2011-04-26 15:04:00,2011-12-08 09:46:00,4,1071,1412.32,94,2,4,353.08,267.75,2,0,0,Cluster 2
15238,2011-06-08 16:00:00,2011-11-10 14:28:00,3,692,1071.99,49,29,3,357.33,230.66666666666666,2,1,0,Cluster 2
15239,2011-09-22 09:53:00,2011-11-29 14:14:00,2,594,780.59,48,10,2,390.295,297.0,2,2,0,Cluster 2
15240,2009-12-05 14:57:00,2011-10-26 09:50:00,12,3214,4459.98,134,45,12,371.66499999999996,267.8333333333333,1,0,0,Cluster 1
15241,2010-02-23 13:59:00,2011-10-04 09:05:00,11,3328,3050.16,120,67,11,277.2872727272727,302.54545454545456,1,0,0,Cluster 1
15242,2010-10-13 15:33:00,2010-10-13 15:33:00,1,196,302.04,4,422,1,302.04,196.0,0,1,0,Cluster 0
15243,2010-09-30 17:28:00,2011-09-26 14:12:00,2,543,927.2800000000001,56,74,2,463.64000000000004,271.5,3,2,0,Cluster 3
15244,2010-02-11 14:48:00,2011-10-05 13:19:00,3,472,912.08,44,65,3,304.0266666666667,157.33333333333334,2,1,0,Cluster 2
15245,2010-04-23 14:23:00,2011-07-28 18:56:00,8,3021,4610.84,72,134,8,576.355,377.625,3,0,0,Cluster 3
15246,2010-06-02 11:28:00,2011-04-15 14:45:00,3,359,780.4,45,238,3,260.1333333333333,119.66666666666667,2,1,0,Cluster 2
15247,2010-06-20 14:08:00,2011-08-09 12:52:00,3,514,976.06,13,122,3,325.3533333333333,171.33333333333334,2,1,0,Cluster 2
15248,2010-06-23 14:34:00,2010-10-24 13:09:00,3,1065,1893.93,103,411,3,631.3100000000001,355.0,3,2,0,Cluster 3
15249,2010-03-26 14:51:00,2011-11-08 11:45:00,18,4980,9266.0,304,32,18,514.7777777777778,276.6666666666667,1,0,0,Cluster 1
15250,2010-03-09 07:35:00,2010-03-09 07:35:00,1,48,60.0,3,641,1,60.0,48.0,0,3,0,Cluster 0
15251,2010-01-29 12:42:00,2011-11-30 15:02:00,21,12108,20324.54,183,9,21,967.8352380952381,576.5714285714286,1,0,-1,Cluster 1
15252,2010-04-07 10:24:00,2011-11-03 13:30:00,5,1430,2103.41,106,36,5,420.68199999999996,286.0,3,0,0,Cluster 3
15253,2010-05-02 11:17:00,2011-11-23 16:22:00,8,1588,2055.09,102,16,8,256.88625,198.5,2,0,0,Cluster 2
15254,2010-05-28 10:08:00,2011-08-04 15:04:00,3,711,1088.35,64,127,3,362.7833333333333,237.0,2,1,0,Cluster 2
15255,2009-12-03 09:10:00,2011-10-04 12:43:00,9,2214,3706.02,137,67,9,411.78,246.0,1,0,0,Cluster 1
15256,2010-05-27 11:41:00,2011-07-14 11:47:00,2,92,170.4,6,149,2,85.2,46.0,0,3,0,Cluster 0
15257,2010-10-21 14:03:00,2011-03-01 12:58:00,2,71,685.9,11,283,2,342.95,35.5,2,3,0,Cluster 2
15258,2011-05-06 14:16:00,2011-06-24 12:30:00,2,142,623.16,32,169,2,311.58,71.0,2,1,0,Cluster 2
15259,2010-01-26 09:41:00,2010-07-15 08:47:00,4,631,1182.3799999999999,50,513,4,295.59499999999997,157.75,2,1,0,Cluster 2
15260,2009-12-06 11:45:00,2011-08-31 13:55:00,25,4468,8767.73,186,100,25,350.7092,178.72,1,0,0,Cluster 1
15261,2010-10-01 11:59:00,2011-07-27 15:20:00,4,806,1508.0,87,135,4,377.0,201.5,2,1,0,Cluster 2
15262,2010-08-08 15:55:00,2011-01-20 12:16:00,3,218,418.82,22,324,3,139.60666666666665,72.66666666666667,0,3,0,Cluster 0
15263,2011-08-25 10:26:00,2011-08-25 10:26:00,1,89,156.51,12,107,1,156.51,89.0,0,3,0,Cluster 0
15264,2010-06-27 13:29:00,2011-10-06 13:49:00,2,443,848.4,52,64,2,424.2,221.5,2,1,0,Cluster 2
15265,2009-12-01 17:08:00,2011-07-11 14:46:00,4,1570,3345.64,179,151,4,836.41,392.5,3,0,0,Cluster 3
15266,2010-01-07 12:19:00,2011-01-05 13:40:00,5,236,852.21,38,338,5,170.442,47.2,0,1,0,Cluster 0
15267,2011-06-10 10:24:00,2011-11-17 15:59:00,5,944,1717.36,8,22,5,343.472,188.8,2,1,0,Cluster 2
15268,2010-04-13 11:27:00,2010-08-18 10:33:00,3,428,961.9000000000001,21,479,3,320.6333333333334,142.66666666666666,2,1,0,Cluster 2
15269,2010-11-14 12:58:00,2011-11-16 09:32:00,3,372,1225.3600000000001,33,24,3,408.4533333333334,124.0,2,1,0,Cluster 2
15270,2009-12-17 15:02:00,2011-11-24 09:24:00,21,4010,8524.86,66,16,21,405.9457142857143,190.95238095238096,1,0,0,Cluster 1
15271,2010-08-05 14:57:00,2011-12-02 14:11:00,24,2412,4528.54,369,7,24,188.68916666666667,100.5,1,0,0,Cluster 1
15272,2010-02-14 13:39:00,2011-10-13 12:59:00,6,665,2030.95,257,57,6,338.4916666666667,110.83333333333333,1,0,0,Cluster 1
15273,2010-04-19 11:31:00,2010-04-19 11:31:00,1,216,228.96,1,600,1,228.96,216.0,0,1,0,Cluster 0
15274,2011-11-21 14:17:00,2011-12-05 16:57:00,2,619,716.57,44,4,2,358.285,309.5,2,2,0,Cluster 2
15275,2011-11-02 11:20:00,2011-11-02 11:20:00,1,498,615.14,41,38,1,615.14,498.0,3,2,0,Cluster 3
15276,2010-10-01 12:24:00,2011-10-04 16:39:00,4,317,619.8,160,66,4,154.95,79.25,2,0,0,Cluster 2
15277,2010-10-10 16:02:00,2011-10-24 10:08:00,2,373,476.34,23,47,2,238.17,186.5,2,1,0,Cluster 2
15278,2010-02-12 14:53:00,2010-05-27 10:03:00,4,458,496.15999999999997,29,562,4,124.03999999999999,114.5,0,3,0,Cluster 0
15279,2010-02-02 10:15:00,2010-12-20 10:48:00,5,802,1580.54,74,355,5,316.108,160.4,2,0,0,Cluster 2
15280,2010-05-17 14:17:00,2011-06-20 17:14:00,3,507,397.52,48,172,3,132.50666666666666,169.0,0,1,0,Cluster 0
15281,2010-10-08 12:14:00,2011-10-12 09:10:00,16,5233,8543.57,427,59,16,533.973125,327.0625,1,0,0,Cluster 1
15282,2010-05-18 16:27:00,2010-05-18 16:27:00,1,395,348.59,27,570,1,348.59,395.0,3,2,0,Cluster 3
15283,2010-07-09 15:46:00,2010-11-14 14:54:00,3,27,148.33,9,390,3,49.443333333333335,9.0,0,3,0,Cluster 0
15284,2010-07-27 13:25:00,2010-07-27 13:25:00,1,5,24.75,1,500,1,24.75,5.0,0,3,0,Cluster 0
15285,2010-10-28 09:46:00,2010-10-28 09:46:00,1,120,94.92,6,408,1,94.92,120.0,0,3,0,Cluster 0
15286,2011-10-21 11:08:00,2011-10-21 11:08:00,1,55,240.55,3,50,1,240.55,55.0,0,3,0,Cluster 0
15287,2009-12-02 12:13:00,2011-11-17 15:34:00,5,1010,856.03,23,22,5,171.206,202.0,2,1,0,Cluster 2
